name,y_test,y_pred
lr,0,0.12273018758322705
lr,0,0.10904543033864127
lr,0,0.04850327043790507
lr,0,0.021836716560107414
lr,1,0.05254685479779104
lr,0,0.12112885185368734
lr,0,0.034082165840230584
lr,0,0.006544468157597892
lr,0,0.06361401887517894
lr,0,0.0204033647160323
lr,0,0.027948592717090437
lr,0,0.037729836425119664
lr,0,0.050126056523088124
lr,0,0.04058696444668325
lr,0,0.04919251036434969
lr,0,0.08819812481625212
lr,0,0.016865602045482663
lr,0,0.03057262438825844
lr,0,0.06658141406871794
lr,0,0.028529800902238032
lr,0,0.02113817530512245
lr,0,0.04396892449227426
lr,0,0.14213951581011697
lr,0,0.05401342523244606
lr,0,0.026564521411453965
lr,0,0.017542036883255722
lr,0,0.02815551311126693
lr,0,0.02128459163623024
lr,0,0.061803199083388244
lr,0,0.020548495733766225
lr,0,0.045777619650156705
lr,0,0.04154090351785883
lr,0,0.0788821190290599
lr,0,0.030583430700583315
lr,0,0.036775099363575696
lr,0,0.08127798746988613
lr,0,0.043900236915350686
lr,0,0.08838527731908183
lr,0,0.04017581737965272
lr,0,0.024974627924168043
lr,0,0.03995559077434102
lr,0,0.02416673109254657
lr,0,0.038529769549994874
lr,0,0.05210310332746036
lr,0,0.0294970715016612
lr,0,0.041778746642412865
lr,0,0.025937141006215907
lr,0,0.1162155214558967
lr,0,0.23630610461604093
lr,0,0.010191199042042461
lr,0,0.037995444976356735
lr,0,0.046524987303896516
lr,0,0.019440288274709984
lr,1,0.06528407909744527
lr,0,0.06450384274733545
lr,0,0.03969798330883712
lr,0,0.00638191123531813
lr,0,0.01843526552207161
lr,0,0.02021462513219591
lr,0,0.027454634232517632
lr,0,0.023050237795415582
lr,0,0.0409142755002849
lr,0,0.04488826508274908
lr,0,0.03061923151623109
lr,0,0.035638252457576826
lr,0,0.09478004856130745
lr,0,0.09198280442061996
lr,0,0.05611643044686432
lr,0,0.01621902982123653
lr,0,0.13530708965471255
lr,0,0.022759060806229
lr,0,0.023144090755347395
lr,0,0.03209748140359181
lr,0,0.03165043220603843
lr,0,0.017229568665046154
lr,0,0.01685901189275388
lr,0,0.018948805729245552
lr,0,0.010664676264673904
lr,0,0.06005043080293372
lr,0,0.02579118762689717
lr,0,0.09799026949288535
lr,0,0.03499216986910312
lr,0,0.063911492388847
lr,0,0.06864144675880371
lr,0,0.025350737387316163
lr,0,0.10412457985678507
lr,0,0.025523180896713227
lr,0,0.03069085945044208
lr,0,0.067427449904269
lr,0,0.021822859086804196
lr,0,0.10876915273598843
lr,0,0.042612551858536685
lr,0,0.03969665983663015
lr,0,0.08775322811771513
lr,0,0.045227861071762784
lr,0,0.02691972810407818
lr,0,0.035697747722202404
lr,0,0.05335810139505458
lr,0,0.00859290888772876
lr,0,0.1103156015053645
lr,0,0.02742192564200324
lr,0,0.02009330481919617
lr,0,0.06126655015340845
lr,0,0.03451278626838873
lr,0,0.035938407995993564
lr,0,0.11413835490778343
lr,0,0.025360059220769792
lr,0,0.05165832515078178
lr,0,0.08291825828854762
lr,0,0.041762561783016815
lr,0,0.01781702145227391
lr,0,0.025165589674417708
lr,0,0.021035284819677126
lr,0,0.04239006277565395
lr,0,0.04995906975229131
lr,0,0.038710637222828484
lr,0,0.09661241879047823
lr,0,0.03936096903408033
lr,0,0.029837077937888524
lr,0,0.02247608322208304
lr,0,0.02406107121668169
lr,0,0.1271879651864345
lr,0,0.032826472593130686
lr,1,0.05744486002802819
lr,0,0.025731282585283063
lr,0,0.02333144917816245
lr,0,0.0502514146131241
lr,0,0.03618156118258031
lr,0,0.034475289386417106
lr,0,0.04472458941842125
lr,0,0.031117200923599563
lr,0,0.012562462943250486
lr,0,0.0593577690382463
lr,0,0.03511654728087041
lr,0,0.027102144582913875
lr,0,0.056871765924996716
lr,0,0.020828106712383106
lr,0,0.05518024623713063
lr,0,0.039319012348141294
lr,0,0.12959085757256478
lr,0,0.02522335031756828
lr,0,0.030056648932752356
lr,0,0.03922107328644319
lr,0,0.03379308452947765
lr,0,0.03517354231225922
lr,0,0.08909172736028372
lr,0,0.08888047930200499
lr,1,0.022298626579420323
lr,0,0.1336941986056289
lr,0,0.002292328267279115
lr,0,0.11714297322454491
lr,0,0.012491629715682327
lr,0,0.057157316816030604
lr,0,0.03146017416829993
lr,0,0.023688183171733924
lr,0,0.026308491183977704
lr,0,0.03220271626142344
lr,0,0.029493491204594244
lr,0,0.03202120186455393
lr,0,0.22561642807443205
lr,0,0.05765009719318287
lr,0,0.0504786116413451
lr,0,0.01792150054863894
lr,0,0.05015620395216587
lr,0,0.021667979005056584
lr,0,0.1537573795123404
lr,0,0.024453403900585056
lr,0,0.0791382197658815
lr,0,0.03343785374831525
lr,0,0.06674792924991503
lr,0,0.018998305481701467
lr,0,0.04754050942224128
lr,0,0.023781549190724033
lr,0,0.04001043788418843
lr,0,0.07014260385111722
lr,0,0.042485429914871205
lr,0,0.03344909799917045
lr,0,0.029681476026925398
lr,0,0.037404480838294285
lr,1,0.1455934934471711
lr,0,0.03387660707314653
lr,0,0.03920344288030104
lr,0,0.052653226200428595
lr,0,0.017278574188109123
lr,0,0.045910519277015845
lr,0,0.0360602103585188
lr,0,0.03607211905990622
lr,0,0.031181124599053183
lr,0,0.04707202279504509
lr,0,0.030505148704427006
lr,0,0.01587911845303631
lr,0,0.07659685994556253
lr,0,0.023562678990822084
lr,0,0.04997551780412894
lr,0,0.06707061471356571
lr,0,0.3913924049067089
lr,0,0.02925011703287096
lr,0,0.09784779873013348
lr,0,0.03190310094022268
lr,0,0.03636399022245233
lr,0,0.02625089805860755
lr,0,0.040868259123238604
lr,0,0.03285620617773429
lr,0,0.04242757086627359
lr,0,0.05455251813758407
lr,0,0.03974440572103812
lr,0,0.05447324922643403
lr,0,0.03167082330720792
lr,0,0.029515422888065294
lr,0,0.02284727313865628
lr,0,0.03097658582941394
lr,0,0.09133705431134488
lr,0,0.006188720781947347
lr,0,0.034468713409215285
lr,0,0.03347207637120205
lr,0,0.029256840602334713
lr,0,0.05037724383935078
lr,0,0.04991122639581259
lr,0,0.029594806788679415
lr,0,0.030481265566164494
lr,0,0.27325716077619794
lr,0,0.05647704327867426
lr,1,0.2933166195000362
lr,0,0.01660547794020067
lr,0,0.05491416980047691
lr,0,0.061415484113461524
lr,0,0.048412603768976936
lr,0,0.062389804924440295
lr,0,0.03444949238147096
lr,0,0.2258648999178523
lr,0,0.04244510859309269
lr,0,0.08547912936140965
lr,0,0.03787042909190554
lr,0,0.06463088641558315
lr,0,0.032771360918452466
lr,0,0.1105331613102044
lr,0,0.03571768932854134
lr,0,0.009579602321928067
lr,0,0.14373033316472605
lr,0,0.040735859904746145
lr,0,0.018447779294818785
lr,0,0.041720529513295586
lr,0,0.0554491822939973
lr,0,0.038843256037472476
lr,0,0.04056135589448568
lr,0,0.060252407210866395
lr,0,0.033375842527858496
lr,0,0.028766264724391543
lr,0,0.04924184885559223
lr,1,0.10157095333361768
lr,0,0.04151557761190712
lr,1,0.036229395683523014
lr,0,0.04970746562675086
lr,0,0.07966803355399805
lr,0,0.031616148053062926
lr,0,0.02259472364853731
lr,0,0.06635419174230477
lr,0,0.029531707919687417
lr,0,0.030866261194483824
lr,0,0.05787551954097093
lr,0,0.0283552994144713
lr,0,0.020249173009552236
lr,0,0.03865384995455887
lr,0,0.030497849853746123
lr,0,0.02339855628450388
lr,0,0.021122995948691912
lr,0,0.06203323056411809
lr,0,0.08836349919700417
lr,0,0.020830314541147178
lr,0,0.026125888321972927
lr,0,0.028129734402334097
lr,0,0.049732189926939216
lr,1,0.03016610512690991
lr,0,0.026328853013118592
lr,0,0.02006410374683959
lr,0,0.035156594461571745
lr,0,0.02653383275360936
lr,0,0.027135630472871666
lr,0,0.031191913312522152
lr,0,0.03837925655813072
lr,0,0.04033408486454947
lr,0,0.05482679867761951
lr,0,0.052117383199129654
lr,0,0.03922056600571528
lr,0,0.029451178440938437
lr,1,0.01726532055778681
lr,0,0.03404622571958107
lr,0,0.029499735447218886
lr,1,0.07621751683555032
lr,0,0.05214817652212642
lr,0,0.017103126674812442
lr,0,0.022642552251560612
lr,0,0.05716457632116089
lr,0,0.016075528895355438
lr,0,0.02140578072416213
lr,0,0.029452011397661276
lr,0,0.03146855041441866
lr,1,0.05630538919355666
lr,0,0.03018375705027926
lr,0,0.022763643727984065
lr,0,0.020479966846834844
lr,0,0.03763074867661606
lr,0,0.03428888021835831
lr,1,0.0284967020300199
lr,0,0.03570092576799462
lr,0,0.028559413560982273
lr,0,0.03159273732935057
lr,0,0.019070070230179495
lr,0,0.01063609775173193
lr,0,0.02884752450077426
lr,0,0.035361869017471424
lr,0,0.025176594135503022
lr,0,0.03864888859744199
lr,0,0.03498929289487534
lr,0,0.0367318807599468
lr,0,0.05310293493900875
lr,0,0.03864638358222263
lr,0,0.015417683260322867
lr,0,0.02403782936076411
lr,0,0.12211784307285675
lr,0,0.028007020289926732
lr,0,0.0447491608395829
lr,0,0.056597936480863135
lr,0,0.056991523814336906
lr,0,0.04403632823972398
lr,0,0.058289516409436457
lr,0,0.04865627796219137
lr,0,0.033890100304684645
lr,0,0.030760955755935585
lr,0,0.10339242621677204
lr,0,0.006336852069235042
lr,0,0.02085795608469893
lr,0,0.04368535816802118
lr,0,0.01250545866972487
lr,0,0.050763135096719696
lr,0,0.03382511367383845
lr,0,0.017929189815626297
lr,0,0.05419515851615618
lr,0,0.059263927704180736
lr,0,0.021739246874770735
lr,0,0.04731368159813094
lr,0,0.06471994417942918
lr,0,0.03450840779184773
lr,0,0.025477984005837857
lr,0,0.06709831085111409
lr,0,0.06258282077539772
lr,0,0.05101689560610605
lr,0,0.08748429397737739
lr,0,0.08713822973586194
lr,0,0.01836501082120239
lr,0,0.02160750310681093
lr,1,0.07363718531397934
lr,0,0.015929811102245884
lr,0,0.04890472957760775
lr,0,0.030944275269075873
lr,0,0.07391491869884954
lr,0,0.034336425643223534
lr,0,0.04467860317034202
lr,0,0.023348785250021317
lr,0,0.04566808060934761
lr,0,0.04891365436824612
lr,0,0.010869386237192531
lr,0,0.04802076309062039
lr,0,0.04120789286831202
lr,0,0.008064304633845975
lr,0,0.07494699528965218
lr,0,0.0400074949703328
lr,0,0.019041178473928243
lr,0,0.07421919642469842
lr,0,0.022593661169089802
lr,0,0.03580866226111602
lr,1,0.08513238246399475
lr,0,0.022472225925825325
lr,0,0.06567648910452129
lr,0,0.01576175756538539
lr,0,0.07307997005531362
lr,1,0.08218204978613017
lr,0,0.02295705374401661
lr,0,0.07693188761557544
lr,0,0.0415007244471421
lr,0,0.03553547252783894
lr,0,0.05115796087058541
lr,0,0.04314827263604041
lr,0,0.0592992556197883
lr,0,0.11194734194306961
lr,0,0.03358671812374477
lr,0,0.05027535520724427
lr,0,0.047656247583332326
lr,0,0.007893509959629025
lr,0,0.06816922110607013
lr,0,0.055515255938161076
lr,0,0.06424903303204367
lr,0,0.10368413244073324
lr,0,0.05326456893194641
lr,0,0.06073525246156476
lr,0,0.03993458397246415
lr,0,0.053851935407077764
lr,0,0.023755849808781232
lr,0,0.0307481892942075
lr,0,0.021558917968105207
lr,0,0.06553849420307431
lr,0,0.04392826128632271
lr,0,0.07526056712848928
lr,0,0.026266086329020347
lr,0,0.07866437822272433
lr,0,0.04836495195160372
lr,0,0.07990854320965145
lr,0,0.04560836544883288
lr,0,0.020296091484865237
lr,0,0.0343333577167545
lr,0,0.028156832274532043
lr,0,0.02377559682817246
lr,0,0.04829475424751479
lr,0,0.13195447110926903
lr,0,0.038500602967508395
lr,0,0.02192113263508263
lr,0,0.04087083316839005
lr,0,0.017472507122427233
lr,0,0.013258055094042114
lr,0,0.04855767605811253
lr,1,0.05002756922537544
lr,0,0.06336073704255417
lr,0,0.041124793172450456
lr,0,0.022056537061977338
lr,0,0.032766342411175715
lr,0,0.1027854631822298
lr,1,0.05372269948252815
lr,0,0.029394511467274842
lr,0,0.036424374833231875
lr,0,0.03465836043491712
lr,0,0.046369212032922213
lr,0,0.05147702151001069
lr,0,0.034942176930430675
lr,0,0.03527981777968526
lr,0,0.03431305357591737
lr,0,0.023040833652940327
lr,0,0.02953590590273304
lr,0,0.033993916231323605
lr,0,0.06794845661014885
lr,0,0.04001063176182141
lr,0,0.027348032787248025
lr,0,0.07387803033709067
lr,0,0.022297980145987793
lr,0,0.03586270654336852
lr,0,0.018877024308766928
lr,0,0.036956521906894385
lr,0,0.050219528278558
lr,0,0.0281153589292311
lr,1,0.05702178498917277
lr,0,0.19131177312035347
lr,0,0.060050986829978545
lr,0,0.028039234465956776
lr,0,0.04626498406414466
lr,0,0.02825603326617407
lr,0,0.05302424605834262
lr,0,0.03005900275254618
lr,0,0.01722962909583897
lr,0,0.04208929956440555
lr,0,0.012463330396558935
lr,0,0.03168251470533938
lr,0,0.1329450375013361
lr,0,0.029258080186414306
lr,0,0.057925651011987614
lr,0,0.04431539391275456
lr,0,0.023833077006488512
lr,0,0.022448536023212864
lr,0,0.031560316732102
lr,0,0.0725964945936882
lr,0,0.011256699725779412
lr,0,0.027224961632997712
lr,0,0.015911286564194445
lr,0,0.019448060887474264
lr,0,0.03431181286140753
lr,0,0.031874728092082256
lr,0,0.014156244752848178
lr,1,0.06378507578650353
lr,0,0.07152919823950538
lr,0,0.025887345538311752
lr,0,0.034478345334368644
lr,0,0.07730152183202549
lr,0,0.02840795349036769
lr,0,0.044089239424822894
lr,0,0.025560891910527773
lr,0,0.02745388638463942
lr,0,0.059020258167274686
lr,0,0.04723077871922153
lr,0,0.08213318431967404
lr,0,0.20985221299892315
lr,0,0.035857093074250744
lr,0,0.02265411990242824
lr,0,0.031204681011803435
lr,0,0.03163291475244972
lr,0,0.051218204498793045
lr,0,0.023291426953718733
lr,0,0.031247306182924848
lr,0,0.02335371519274265
lr,0,0.022666959557362084
lr,0,0.03274180088230081
lr,0,0.041255604213448
lr,0,0.036488711827806906
lr,0,0.02029486933883134
lr,0,0.06900000573837924
lr,0,0.03140151961020686
lr,0,0.036435453541852875
lr,0,0.021361910544081347
lr,0,0.04346771696840036
lr,0,0.06526395702564228
lr,0,0.03027069626552814
lr,0,0.029888180653694064
lr,0,0.044015328820573525
lr,0,0.020424868072479455
lr,0,0.052183641086648545
lr,0,0.11691045503837759
lr,0,0.05940174241533646
lr,0,0.034231202738620264
lr,0,0.06286309439403913
lr,0,0.052867377751450916
lr,0,0.03470924046659178
lr,0,0.012966956155778739
lr,0,0.03142327419727591
lr,0,0.021484689058798637
lr,0,0.019730635322190212
lr,0,0.07051676463031815
lr,0,0.04991751309307465
lr,0,0.017192279313381024
lr,0,0.024125637516266292
lr,0,0.04026323265414008
lr,0,0.19003940325775415
lr,0,0.05740894782701236
lr,0,0.034643763760032024
lr,0,0.08284390292275684
lr,0,0.038583061938001234
lr,0,0.024696329652076823
lr,0,0.04604775261700735
lr,0,0.05818298672426898
lr,0,0.03562335341862774
lr,0,0.0888967627854961
lr,0,0.1466056104601972
lr,0,0.061702517895652426
lr,0,0.058712978203899355
lr,0,0.0491926293281988
lr,0,0.05262548582294013
lr,0,0.023068274103936862
lr,0,0.1667321918309409
lr,0,0.05186173638416499
lr,0,0.032972023716755894
lr,0,0.044126638400620324
lr,0,0.02265208833806448
lr,0,0.07997720437851354
lr,0,0.0323521099633564
lr,0,0.03306393999566187
lr,0,0.11622485772230949
lr,0,0.03378241316685913
lr,1,0.05283009609844075
lr,0,0.024240600508253926
lr,0,0.0696208163654442
lr,0,0.045920210865820876
lr,0,0.07272706178004236
lr,1,0.16133232272695056
lr,0,0.05106320308269069
lr,0,0.08605874391365606
lr,0,0.08107295407385744
lr,0,0.035124184373446686
lr,0,0.037439831364981656
lr,0,0.05051757266340068
lr,0,0.03515793101173579
lr,0,0.04762297877385014
lr,0,0.053401671694434015
lr,0,0.033738201669131954
lr,0,0.03177699990707914
lr,0,0.008871023582851497
lr,0,0.08581319219747045
lr,0,0.030893428886969207
lr,0,0.015315070260376932
lr,0,0.04002254598514042
lr,1,0.04019195610761156
lr,0,0.07917375726086777
lr,0,0.049427904359359606
lr,0,0.03741645163984894
lr,0,0.052410523235734634
lr,0,0.024453426280105977
lr,0,0.03931956530186992
lr,0,0.02787446985304077
lr,0,0.04799420295851361
lr,0,0.047116520797850316
lr,0,0.04449652568215535
lr,0,0.032346315986907744
lr,0,0.043828143185772245
lr,0,0.02629339280842208
lr,0,0.03353710571396297
lr,0,0.030713869013992038
lr,0,0.015506632693823704
lr,0,0.02754131223769868
lr,0,0.04559791740022166
lr,0,0.05625682894297031
lr,0,0.05097572552584976
lr,0,0.033421214928187816
lr,0,0.12600944242126536
lr,0,0.022894887658479014
lr,0,0.014215643274888718
lr,0,0.048131836460593984
lr,0,0.19180241198724
lr,0,0.12012218300053312
lr,0,0.053665987514671165
lr,0,0.028214105079862585
lr,1,0.07231672740607457
lr,0,0.11224875812215332
lr,0,0.046631659772806304
lr,0,0.09190780758935065
lr,0,0.03744940812186825
lr,0,0.058092276851144334
lr,0,0.022888357943415382
lr,0,0.018927053191829423
lr,0,0.039457233436895875
lr,0,0.013269515084307203
lr,0,0.07186277161016486
lr,0,0.03329065421701811
lr,0,0.026497781248187635
lr,0,0.05336926272355408
lr,0,0.06377551560268212
lr,0,0.03938844186406906
lr,0,0.07199187732731521
lr,0,0.07016336721786703
lr,0,0.052120509561740275
lr,0,0.0514615864250778
lr,0,0.03863890942731204
lr,0,0.017382707758741543
lr,1,0.045861933219076965
lr,0,0.018132211558284757
lr,0,0.04909094162750649
lr,0,0.03446323812544892
lr,0,0.06604423407780272
lr,0,0.030615985304446893
lr,0,0.03126666112769004
lr,0,0.039355022779972125
lr,0,0.05471358891041217
lr,0,0.043663506406477565
lr,0,0.0545410253404979
lr,0,0.07260230542759653
lr,1,0.06165086193611757
lr,0,0.024489554359471956
lr,0,0.02173891408409525
lr,0,0.026450935240673244
lr,0,0.026470291737708016
lr,0,0.1278754833951773
lr,0,0.38683139087997276
lr,0,0.0630857942559475
lr,0,0.08817245118103494
lr,0,0.029993308211887178
lr,0,0.11252463704573837
lr,0,0.05159474257884833
lr,0,0.022004481532915617
lr,0,0.18886947873838086
lr,0,0.052392514317655646
lr,0,0.020569912204779224
lr,0,0.03712830375601945
lr,0,0.036524342237924785
lr,0,0.016726955525981642
lr,0,0.24106730107844898
lr,0,0.019056351692701652
lr,0,0.1267377291627175
lr,0,0.018825299068485558
lr,0,0.014311236172293539
lr,0,0.07523146418928676
lr,0,0.06201236015487129
lr,0,0.026958105042982128
lr,0,0.0624854568472878
lr,0,0.02251323690151164
lr,0,0.042471381680461814
lr,0,0.0577414275698241
lr,0,0.037491898529832694
lr,0,0.037041376508348295
lr,0,0.03878797761253507
lr,0,0.025542369113467453
lr,0,0.031135213145061468
lr,0,0.029541538373169487
lr,0,0.03970193893236718
lr,0,0.07398619139151169
lr,0,0.0620508510085592
lr,0,0.037977095415378276
lr,0,0.018669095646491163
lr,0,0.06840749894991381
lr,0,0.03867543770479092
lr,0,0.0454031939742379
lr,0,0.022798502160367867
lr,0,0.027436431870538937
lr,0,0.19717391155659697
lr,0,0.04002819098368818
lr,0,0.056953318438222614
lr,0,0.02080856227761723
lr,0,0.028555508020463694
lr,0,0.12130723213425204
lr,0,0.007423786694243309
lr,0,0.05727741690714883
lr,0,0.017175704717480443
lr,0,0.05956156743844685
lr,0,0.0754722617692966
lr,0,0.06367782142837557
lr,0,0.031939192943832795
lr,1,0.06005684855942031
lr,0,0.027416874766528928
lr,0,0.06349572585531231
lr,0,0.02294536960403491
lr,0,0.05997834417046598
lr,1,0.020690840826397314
lr,0,0.02650399921109729
lr,0,0.026585020072149527
lr,0,0.08180607647939028
lr,0,0.04122803979657921
lr,0,0.04061684286658086
lr,0,0.050737514828833034
lr,0,0.04043645990225266
lr,0,0.013656030484252187
lr,0,0.03261925254405237
lr,0,0.026526422368964058
lr,0,0.018685836806698518
lr,0,0.03802782517516259
lr,0,0.044880033162581094
lr,0,0.030374233678332224
lr,0,0.0154384049635168
lr,0,0.024361623878637287
lr,0,0.034452460827454595
lr,0,0.030933080490510207
lr,0,0.0847161590176048
lr,0,0.006477356706138189
lr,0,0.02262973999279609
lr,0,0.06543268716419792
lr,0,0.02493034505473401
lr,0,0.03933130408530879
lr,0,0.029837817902196945
lr,0,0.04176951137182284
lr,0,0.04955107863848413
lr,0,0.03223536116757059
lr,0,0.015084414809984842
lr,0,0.02137406873387087
lr,1,0.046964616894051
lr,0,0.03864402599472481
lr,0,0.04420242208224928
lr,0,0.06897961178900608
lr,1,0.0323257156879806
lr,0,0.060977129135112246
lr,0,0.05207311229396552
lr,0,0.1089530007297276
lr,0,0.026267396557912395
lr,0,0.03396278927095948
lr,0,0.054679194785007754
lr,0,0.20825013647631202
lr,0,0.048341947146060556
lr,1,0.07069944272739428
lr,0,0.04974951175068754
lr,0,0.10923001807294401
lr,0,0.05844711216527499
lr,0,0.048008098391324784
lr,0,0.08636279403671827
lr,0,0.01805030876357495
lr,0,0.030141160010718933
lr,0,0.05062587417631092
lr,0,0.020790482215172795
lr,0,0.06089164695817183
lr,0,0.04686703980370779
lr,0,0.08008055605933057
lr,0,0.07030137483391641
lr,0,0.0316932906960946
lr,0,0.04614288674964942
lr,0,0.05808404230107247
lr,0,0.09767720742833573
lr,0,0.043044875032426516
lr,0,0.030323570167372235
lr,0,0.024480100576209887
lr,0,0.06890206399329682
lr,0,0.04399210732458351
lr,0,0.045525921694820226
lr,0,0.11630484988723158
lr,0,0.083061487773668
lr,0,0.09583902264755252
lr,0,0.05864207014158292
lr,0,0.03517531333371027
lr,0,0.04791943777072644
lr,0,0.007941642138080353
lr,0,0.03080283488683879
lr,0,0.032028899368137825
lr,0,0.024170800267374965
lr,0,0.01786214629584432
lr,0,0.1419230339043063
lr,0,0.05412447836418526
lr,1,0.05060826405212152
lr,0,0.09724885364281685
lr,0,0.12053353072790823
lr,0,0.016140092667663575
lr,0,0.04539457540403456
lr,0,0.13269479078977495
lr,0,0.06291181151175818
lr,0,0.031696013896762916
lr,0,0.024580117290433173
lr,0,0.0321171918965411
